r,f,g,f_s,E_k,k,V_t,V_1,V_2
8.050402520126006,8.06898294147592e-05,-0.046632755444001875,0.07270572998497578,8.455842555217523e-06,8.05,-0.004462057146447845,0.007520309707906232,0.0
8.100405020251014,0.004218752167144498,-0.048672166089801926,0.07240366564136477,1.013452849198416e-05,8.1,-0.004573368269062877,0.005967349908680405,0.0
8.15040752037602,0.00844984338739196,-0.05017103871850871,0.07209538853801373,1.1597091101026387e-05,8.15,-0.004665860456156828,0.004478596924002033,0.0
8.200410020501026,0.012757164195282078,-0.05107532626572519,0.07178212064074577,1.2832985585224672e-05,8.200000000000001,-0.004740522309604811,0.003066258845459376,0.0
8.250412520626032,0.017124884805438157,-0.051340335595419985,0.07146497303555961,1.3835904409368642e-05,8.25,-0.00479845850494362,0.0017385501175818884,0.0
8.300415020751037,0.02153822745255677,-0.05093209586339617,0.07114494091432504,1.4603622367569396e-05,8.3,-0.004840832112515292,0.0004990248109532631,0.0
8.350417520876045,0.025983490741917397,-0.04982845130899894,0.07082290233021447,1.5137773783262253e-05,8.35,-0.004868806477647647,-0.0006531246030495437,0.0
8.40042002100105,0.03044802580209038,-0.04801987093636289,0.07049962462101901,1.5443569990878506e-05,8.4,-0.00488349746906061,-0.0017223664005573437,0.0
8.450422521126058,0.03492017325118228,-0.045509929950406154,0.07017577443235821,1.552946614584452e-05,8.450000000000001,-0.0048859346284564065,-0.002716527792591585,0.0
8.500425021251063,0.03938916825423069,-0.04231545524312596,0.06985193032167698,1.5406787076284594e-05,8.5,-0.004877022664839081,-0.0036470034546751,0.0
8.550427521376069,0.04384500702498542,-0.038466337435227704,0.06952860387942494,1.5089322318544775e-05,8.55,-0.00485749951969755,-0.0045288308042414,0.0
8.600430021501076,0.048278275143599614,-0.034005005733631355,0.06920625929746001,1.4592900667597097e-05,8.6,-0.004827897962046301,-0.005379438505768668,0.0
8.650432521626081,0.052679943778261386,-0.028985592479181223,0.06888533955286721,1.393495452600661e-05,8.65,-0.004788534647028941,-0.0062172449307732434,0.0
